name,highres_image,image_uris,mana_cost,cmc,type_line,power,toughness,colors,color_identity,image_uris_fr,img_en_small,img_en_normal,img_en_large,img_en_png,img_fr_small,img_fr_normal,img_fr_large,img_fr_png,W,U,B,R,G,WU,WB,WR,WG,UB,UR,UG,BR,RG
Spell Pierce,1,"{'small': 'https://img.scryfall.com/cards/small/front/6/b/6bf4dfc0-c58b-4535-b660-54ceaa6e0217.jpg?1562557054', 'normal': 'https://img.scryfall.com/cards/normal/front/6/b/6bf4dfc0-c58b-4535-b660-54ceaa6e0217.jpg?1562557054', 'large': 'https://img.scryfall.com/cards/large/front/6/b/6bf4dfc0-c58b-4535-b660-54ceaa6e0217.jpg?1562557054', 'png': 'https://img.scryfall.com/cards/png/front/6/b/6bf4dfc0-c58b-4535-b660-54ceaa6e0217.png?1562557054', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/6/b/6bf4dfc0-c58b-4535-b660-54ceaa6e0217.jpg?1562557054', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/6/b/6bf4dfc0-c58b-4535-b660-54ceaa6e0217.jpg?1562557054'}",{U},1,Instant,,,['U'],['U'],"{'small': 'https://img.scryfall.com/cards/small/front/d/1/d19c8064-d830-4895-8d54-3888272c0e9e.jpg?1562564343', 'normal': 'https://img.scryfall.com/cards/normal/front/d/1/d19c8064-d830-4895-8d54-3888272c0e9e.jpg?1562564343', 'large': 'https://img.scryfall.com/cards/large/front/d/1/d19c8064-d830-4895-8d54-3888272c0e9e.jpg?1562564343', 'png': 'https://img.scryfall.com/cards/png/front/d/1/d19c8064-d830-4895-8d54-3888272c0e9e.png?1562564343', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/d/1/d19c8064-d830-4895-8d54-3888272c0e9e.jpg?1562564343', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/d/1/d19c8064-d830-4895-8d54-3888272c0e9e.jpg?1562564343'}",https://img.scryfall.com/cards/small/front/6/b/6bf4dfc0-c58b-4535-b660-54ceaa6e0217.jpg?1562557054,https://img.scryfall.com/cards/normal/front/6/b/6bf4dfc0-c58b-4535-b660-54ceaa6e0217.jpg?1562557054,https://img.scryfall.com/cards/large/front/6/b/6bf4dfc0-c58b-4535-b660-54ceaa6e0217.jpg?1562557054,https://img.scryfall.com/cards/png/front/6/b/6bf4dfc0-c58b-4535-b660-54ceaa6e0217.png?1562557054,https://img.scryfall.com/cards/small/front/d/1/d19c8064-d830-4895-8d54-3888272c0e9e.jpg?1562564343,https://img.scryfall.com/cards/normal/front/d/1/d19c8064-d830-4895-8d54-3888272c0e9e.jpg?1562564343,https://img.scryfall.com/cards/large/front/d/1/d19c8064-d830-4895-8d54-3888272c0e9e.jpg?1562564343,https://img.scryfall.com/cards/png/front/d/1/d19c8064-d830-4895-8d54-3888272c0e9e.png?1562564343,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Blink of an Eye,1,"{'small': 'https://img.scryfall.com/cards/small/front/a/b/ab830392-4d7e-4b45-93cf-35ed1e935228.jpg?1562741100', 'normal': 'https://img.scryfall.com/cards/normal/front/a/b/ab830392-4d7e-4b45-93cf-35ed1e935228.jpg?1562741100', 'large': 'https://img.scryfall.com/cards/large/front/a/b/ab830392-4d7e-4b45-93cf-35ed1e935228.jpg?1562741100', 'png': 'https://img.scryfall.com/cards/png/front/a/b/ab830392-4d7e-4b45-93cf-35ed1e935228.png?1562741100', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/a/b/ab830392-4d7e-4b45-93cf-35ed1e935228.jpg?1562741100', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/a/b/ab830392-4d7e-4b45-93cf-35ed1e935228.jpg?1562741100'}",{1}{U},2,Instant,,,['U'],['U'],"{'small': 'https://img.scryfall.com/cards/small/front/5/0/5016096f-5ba2-47f9-820e-b18a9ca686ca.jpg?1562735470', 'normal': 'https://img.scryfall.com/cards/normal/front/5/0/5016096f-5ba2-47f9-820e-b18a9ca686ca.jpg?1562735470', 'large': 'https://img.scryfall.com/cards/large/front/5/0/5016096f-5ba2-47f9-820e-b18a9ca686ca.jpg?1562735470', 'png': 'https://img.scryfall.com/cards/png/front/5/0/5016096f-5ba2-47f9-820e-b18a9ca686ca.png?1562735470', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/5/0/5016096f-5ba2-47f9-820e-b18a9ca686ca.jpg?1562735470', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/5/0/5016096f-5ba2-47f9-820e-b18a9ca686ca.jpg?1562735470'}",https://img.scryfall.com/cards/small/front/a/b/ab830392-4d7e-4b45-93cf-35ed1e935228.jpg?1562741100,https://img.scryfall.com/cards/normal/front/a/b/ab830392-4d7e-4b45-93cf-35ed1e935228.jpg?1562741100,https://img.scryfall.com/cards/large/front/a/b/ab830392-4d7e-4b45-93cf-35ed1e935228.jpg?1562741100,https://img.scryfall.com/cards/png/front/a/b/ab830392-4d7e-4b45-93cf-35ed1e935228.png?1562741100,https://img.scryfall.com/cards/small/front/5/0/5016096f-5ba2-47f9-820e-b18a9ca686ca.jpg?1562735470,https://img.scryfall.com/cards/normal/front/5/0/5016096f-5ba2-47f9-820e-b18a9ca686ca.jpg?1562735470,https://img.scryfall.com/cards/large/front/5/0/5016096f-5ba2-47f9-820e-b18a9ca686ca.jpg?1562735470,https://img.scryfall.com/cards/png/front/5/0/5016096f-5ba2-47f9-820e-b18a9ca686ca.png?1562735470,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Censor,1,"{'small': 'https://img.scryfall.com/cards/small/front/4/c/4cb4e315-1a77-479a-9f15-fb23575de805.jpg?1543674908', 'normal': 'https://img.scryfall.com/cards/normal/front/4/c/4cb4e315-1a77-479a-9f15-fb23575de805.jpg?1543674908', 'large': 'https://img.scryfall.com/cards/large/front/4/c/4cb4e315-1a77-479a-9f15-fb23575de805.jpg?1543674908', 'png': 'https://img.scryfall.com/cards/png/front/4/c/4cb4e315-1a77-479a-9f15-fb23575de805.png?1543674908', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/4/c/4cb4e315-1a77-479a-9f15-fb23575de805.jpg?1543674908', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/4/c/4cb4e315-1a77-479a-9f15-fb23575de805.jpg?1543674908'}",{1}{U},2,Instant,,,['U'],['U'],"{'small': 'https://img.scryfall.com/cards/small/front/5/3/53f1ea0a-4dab-4471-b0b4-f5946bbe1009.jpg?1561784982', 'normal': 'https://img.scryfall.com/cards/normal/front/5/3/53f1ea0a-4dab-4471-b0b4-f5946bbe1009.jpg?1561784982', 'large': 'https://img.scryfall.com/cards/large/front/5/3/53f1ea0a-4dab-4471-b0b4-f5946bbe1009.jpg?1561784982', 'png': 'https://img.scryfall.com/cards/png/front/5/3/53f1ea0a-4dab-4471-b0b4-f5946bbe1009.png?1561784982', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/5/3/53f1ea0a-4dab-4471-b0b4-f5946bbe1009.jpg?1561784982', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/5/3/53f1ea0a-4dab-4471-b0b4-f5946bbe1009.jpg?1561784982'}",https://img.scryfall.com/cards/small/front/4/c/4cb4e315-1a77-479a-9f15-fb23575de805.jpg?1543674908,https://img.scryfall.com/cards/normal/front/4/c/4cb4e315-1a77-479a-9f15-fb23575de805.jpg?1543674908,https://img.scryfall.com/cards/large/front/4/c/4cb4e315-1a77-479a-9f15-fb23575de805.jpg?1543674908,https://img.scryfall.com/cards/png/front/4/c/4cb4e315-1a77-479a-9f15-fb23575de805.png?1543674908,https://img.scryfall.com/cards/small/front/5/3/53f1ea0a-4dab-4471-b0b4-f5946bbe1009.jpg?1561784982,https://img.scryfall.com/cards/normal/front/5/3/53f1ea0a-4dab-4471-b0b4-f5946bbe1009.jpg?1561784982,https://img.scryfall.com/cards/large/front/5/3/53f1ea0a-4dab-4471-b0b4-f5946bbe1009.jpg?1561784982,https://img.scryfall.com/cards/png/front/5/3/53f1ea0a-4dab-4471-b0b4-f5946bbe1009.png?1561784982,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Counterspell,1,"{'small': 'https://img.scryfall.com/cards/small/front/6/a/6ac949a7-51ea-4c7e-ad46-87e5ee88b99b.jpg?1573507224', 'normal': 'https://img.scryfall.com/cards/normal/front/6/a/6ac949a7-51ea-4c7e-ad46-87e5ee88b99b.jpg?1573507224', 'large': 'https://img.scryfall.com/cards/large/front/6/a/6ac949a7-51ea-4c7e-ad46-87e5ee88b99b.jpg?1573507224', 'png': 'https://img.scryfall.com/cards/png/front/6/a/6ac949a7-51ea-4c7e-ad46-87e5ee88b99b.png?1573507224', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/6/a/6ac949a7-51ea-4c7e-ad46-87e5ee88b99b.jpg?1573507224', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/6/a/6ac949a7-51ea-4c7e-ad46-87e5ee88b99b.jpg?1573507224'}",{U}{U},2,Instant,,,['U'],['U'],"{'small': 'https://img.scryfall.com/cards/small/front/5/7/57374ba5-5e40-4a34-b735-3271d22d0c20.jpg?1562238110', 'normal': 'https://img.scryfall.com/cards/normal/front/5/7/57374ba5-5e40-4a34-b735-3271d22d0c20.jpg?1562238110', 'large': 'https://img.scryfall.com/cards/large/front/5/7/57374ba5-5e40-4a34-b735-3271d22d0c20.jpg?1562238110', 'png': 'https://img.scryfall.com/cards/png/front/5/7/57374ba5-5e40-4a34-b735-3271d22d0c20.png?1562238110', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/5/7/57374ba5-5e40-4a34-b735-3271d22d0c20.jpg?1562238110', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/5/7/57374ba5-5e40-4a34-b735-3271d22d0c20.jpg?1562238110'}",https://img.scryfall.com/cards/small/front/6/a/6ac949a7-51ea-4c7e-ad46-87e5ee88b99b.jpg?1573507224,https://img.scryfall.com/cards/normal/front/6/a/6ac949a7-51ea-4c7e-ad46-87e5ee88b99b.jpg?1573507224,https://img.scryfall.com/cards/large/front/6/a/6ac949a7-51ea-4c7e-ad46-87e5ee88b99b.jpg?1573507224,https://img.scryfall.com/cards/png/front/6/a/6ac949a7-51ea-4c7e-ad46-87e5ee88b99b.png?1573507224,https://img.scryfall.com/cards/small/front/5/7/57374ba5-5e40-4a34-b735-3271d22d0c20.jpg?1562238110,https://img.scryfall.com/cards/normal/front/5/7/57374ba5-5e40-4a34-b735-3271d22d0c20.jpg?1562238110,https://img.scryfall.com/cards/large/front/5/7/57374ba5-5e40-4a34-b735-3271d22d0c20.jpg?1562238110,https://img.scryfall.com/cards/png/front/5/7/57374ba5-5e40-4a34-b735-3271d22d0c20.png?1562238110,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Essence Scatter,1,"{'small': 'https://img.scryfall.com/cards/small/front/5/f/5f79c8a0-291e-4e13-b765-4cf8c726cf30.jpg?1591291406', 'normal': 'https://img.scryfall.com/cards/normal/front/5/f/5f79c8a0-291e-4e13-b765-4cf8c726cf30.jpg?1591291406', 'large': 'https://img.scryfall.com/cards/large/front/5/f/5f79c8a0-291e-4e13-b765-4cf8c726cf30.jpg?1591291406', 'png': 'https://img.scryfall.com/cards/png/front/5/f/5f79c8a0-291e-4e13-b765-4cf8c726cf30.png?1591291406', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/5/f/5f79c8a0-291e-4e13-b765-4cf8c726cf30.jpg?1591291406', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/5/f/5f79c8a0-291e-4e13-b765-4cf8c726cf30.jpg?1591291406'}",{1}{U},2,Instant,,,['U'],['U'],"{'small': 'https://img.scryfall.com/cards/small/front/d/7/d78ab996-1d3b-4fb7-84b2-e750326adbbe.jpg?1587227858', 'normal': 'https://img.scryfall.com/cards/normal/front/d/7/d78ab996-1d3b-4fb7-84b2-e750326adbbe.jpg?1587227858', 'large': 'https://img.scryfall.com/cards/large/front/d/7/d78ab996-1d3b-4fb7-84b2-e750326adbbe.jpg?1587227858', 'png': 'https://img.scryfall.com/cards/png/front/d/7/d78ab996-1d3b-4fb7-84b2-e750326adbbe.png?1587227858', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/d/7/d78ab996-1d3b-4fb7-84b2-e750326adbbe.jpg?1587227858', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/d/7/d78ab996-1d3b-4fb7-84b2-e750326adbbe.jpg?1587227858'}",https://img.scryfall.com/cards/small/front/5/f/5f79c8a0-291e-4e13-b765-4cf8c726cf30.jpg?1591291406,https://img.scryfall.com/cards/normal/front/5/f/5f79c8a0-291e-4e13-b765-4cf8c726cf30.jpg?1591291406,https://img.scryfall.com/cards/large/front/5/f/5f79c8a0-291e-4e13-b765-4cf8c726cf30.jpg?1591291406,https://img.scryfall.com/cards/png/front/5/f/5f79c8a0-291e-4e13-b765-4cf8c726cf30.png?1591291406,https://img.scryfall.com/cards/small/front/d/7/d78ab996-1d3b-4fb7-84b2-e750326adbbe.jpg?1587227858,https://img.scryfall.com/cards/normal/front/d/7/d78ab996-1d3b-4fb7-84b2-e750326adbbe.jpg?1587227858,https://img.scryfall.com/cards/large/front/d/7/d78ab996-1d3b-4fb7-84b2-e750326adbbe.jpg?1587227858,https://img.scryfall.com/cards/png/front/d/7/d78ab996-1d3b-4fb7-84b2-e750326adbbe.png?1587227858,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Impulse,1,"{'small': 'https://img.scryfall.com/cards/small/front/b/d/bda887f9-ea83-435e-b9d6-48f979a5fdb7.jpg?1573507735', 'normal': 'https://img.scryfall.com/cards/normal/front/b/d/bda887f9-ea83-435e-b9d6-48f979a5fdb7.jpg?1573507735', 'large': 'https://img.scryfall.com/cards/large/front/b/d/bda887f9-ea83-435e-b9d6-48f979a5fdb7.jpg?1573507735', 'png': 'https://img.scryfall.com/cards/png/front/b/d/bda887f9-ea83-435e-b9d6-48f979a5fdb7.png?1573507735', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/b/d/bda887f9-ea83-435e-b9d6-48f979a5fdb7.jpg?1573507735', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/b/d/bda887f9-ea83-435e-b9d6-48f979a5fdb7.jpg?1573507735'}",{1}{U},2,Instant,,,['U'],['U'],"{'small': 'https://img.scryfall.com/cards/small/front/2/0/200cecb9-a583-432b-b633-80c3539f4ca6.jpg?1539713183', 'normal': 'https://img.scryfall.com/cards/normal/front/2/0/200cecb9-a583-432b-b633-80c3539f4ca6.jpg?1539713183', 'large': 'https://img.scryfall.com/cards/large/front/2/0/200cecb9-a583-432b-b633-80c3539f4ca6.jpg?1539713183', 'png': 'https://img.scryfall.com/cards/png/front/2/0/200cecb9-a583-432b-b633-80c3539f4ca6.png?1539713183', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/2/0/200cecb9-a583-432b-b633-80c3539f4ca6.jpg?1539713183', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/2/0/200cecb9-a583-432b-b633-80c3539f4ca6.jpg?1539713183'}",https://img.scryfall.com/cards/small/front/b/d/bda887f9-ea83-435e-b9d6-48f979a5fdb7.jpg?1573507735,https://img.scryfall.com/cards/normal/front/b/d/bda887f9-ea83-435e-b9d6-48f979a5fdb7.jpg?1573507735,https://img.scryfall.com/cards/large/front/b/d/bda887f9-ea83-435e-b9d6-48f979a5fdb7.jpg?1573507735,https://img.scryfall.com/cards/png/front/b/d/bda887f9-ea83-435e-b9d6-48f979a5fdb7.png?1573507735,https://img.scryfall.com/cards/small/front/2/0/200cecb9-a583-432b-b633-80c3539f4ca6.jpg?1539713183,https://img.scryfall.com/cards/normal/front/2/0/200cecb9-a583-432b-b633-80c3539f4ca6.jpg?1539713183,https://img.scryfall.com/cards/large/front/2/0/200cecb9-a583-432b-b633-80c3539f4ca6.jpg?1539713183,https://img.scryfall.com/cards/png/front/2/0/200cecb9-a583-432b-b633-80c3539f4ca6.png?1539713183,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mana Leak,1,"{'small': 'https://img.scryfall.com/cards/small/front/0/b/0b54b6f3-9ee3-4f6e-bde6-b54fc038a132.jpg?1573507857', 'normal': 'https://img.scryfall.com/cards/normal/front/0/b/0b54b6f3-9ee3-4f6e-bde6-b54fc038a132.jpg?1573507857', 'large': 'https://img.scryfall.com/cards/large/front/0/b/0b54b6f3-9ee3-4f6e-bde6-b54fc038a132.jpg?1573507857', 'png': 'https://img.scryfall.com/cards/png/front/0/b/0b54b6f3-9ee3-4f6e-bde6-b54fc038a132.png?1573507857', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/0/b/0b54b6f3-9ee3-4f6e-bde6-b54fc038a132.jpg?1573507857', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/0/b/0b54b6f3-9ee3-4f6e-bde6-b54fc038a132.jpg?1573507857'}",{1}{U},2,Instant,,,['U'],['U'],"{'small': 'https://img.scryfall.com/cards/small/front/7/0/709746ed-12a0-4b53-b189-173bff7d3c68.jpg?1562646893', 'normal': 'https://img.scryfall.com/cards/normal/front/7/0/709746ed-12a0-4b53-b189-173bff7d3c68.jpg?1562646893', 'large': 'https://img.scryfall.com/cards/large/front/7/0/709746ed-12a0-4b53-b189-173bff7d3c68.jpg?1562646893', 'png': 'https://img.scryfall.com/cards/png/front/7/0/709746ed-12a0-4b53-b189-173bff7d3c68.png?1562646893', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/7/0/709746ed-12a0-4b53-b189-173bff7d3c68.jpg?1562646893', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/7/0/709746ed-12a0-4b53-b189-173bff7d3c68.jpg?1562646893'}",https://img.scryfall.com/cards/small/front/0/b/0b54b6f3-9ee3-4f6e-bde6-b54fc038a132.jpg?1573507857,https://img.scryfall.com/cards/normal/front/0/b/0b54b6f3-9ee3-4f6e-bde6-b54fc038a132.jpg?1573507857,https://img.scryfall.com/cards/large/front/0/b/0b54b6f3-9ee3-4f6e-bde6-b54fc038a132.jpg?1573507857,https://img.scryfall.com/cards/png/front/0/b/0b54b6f3-9ee3-4f6e-bde6-b54fc038a132.png?1573507857,https://img.scryfall.com/cards/small/front/7/0/709746ed-12a0-4b53-b189-173bff7d3c68.jpg?1562646893,https://img.scryfall.com/cards/normal/front/7/0/709746ed-12a0-4b53-b189-173bff7d3c68.jpg?1562646893,https://img.scryfall.com/cards/large/front/7/0/709746ed-12a0-4b53-b189-173bff7d3c68.jpg?1562646893,https://img.scryfall.com/cards/png/front/7/0/709746ed-12a0-4b53-b189-173bff7d3c68.png?1562646893,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Negate,1,"{'small': 'https://img.scryfall.com/cards/small/front/d/0/d0165d1f-6d9f-40e1-aaff-d587e4112220.jpg?1573508025', 'normal': 'https://img.scryfall.com/cards/normal/front/d/0/d0165d1f-6d9f-40e1-aaff-d587e4112220.jpg?1573508025', 'large': 'https://img.scryfall.com/cards/large/front/d/0/d0165d1f-6d9f-40e1-aaff-d587e4112220.jpg?1573508025', 'png': 'https://img.scryfall.com/cards/png/front/d/0/d0165d1f-6d9f-40e1-aaff-d587e4112220.png?1573508025', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/d/0/d0165d1f-6d9f-40e1-aaff-d587e4112220.jpg?1573508025', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/d/0/d0165d1f-6d9f-40e1-aaff-d587e4112220.jpg?1573508025'}",{1}{U},2,Instant,,,['U'],['U'],"{'small': 'https://img.scryfall.com/cards/small/front/6/5/658e78f0-ff2f-47c1-89ec-7f3e0cfc6ecc.jpg?1562260329', 'normal': 'https://img.scryfall.com/cards/normal/front/6/5/658e78f0-ff2f-47c1-89ec-7f3e0cfc6ecc.jpg?1562260329', 'large': 'https://img.scryfall.com/cards/large/front/6/5/658e78f0-ff2f-47c1-89ec-7f3e0cfc6ecc.jpg?1562260329', 'png': 'https://img.scryfall.com/cards/png/front/6/5/658e78f0-ff2f-47c1-89ec-7f3e0cfc6ecc.png?1562260329', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/6/5/658e78f0-ff2f-47c1-89ec-7f3e0cfc6ecc.jpg?1562260329', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/6/5/658e78f0-ff2f-47c1-89ec-7f3e0cfc6ecc.jpg?1562260329'}",https://img.scryfall.com/cards/small/front/d/0/d0165d1f-6d9f-40e1-aaff-d587e4112220.jpg?1573508025,https://img.scryfall.com/cards/normal/front/d/0/d0165d1f-6d9f-40e1-aaff-d587e4112220.jpg?1573508025,https://img.scryfall.com/cards/large/front/d/0/d0165d1f-6d9f-40e1-aaff-d587e4112220.jpg?1573508025,https://img.scryfall.com/cards/png/front/d/0/d0165d1f-6d9f-40e1-aaff-d587e4112220.png?1573508025,https://img.scryfall.com/cards/small/front/6/5/658e78f0-ff2f-47c1-89ec-7f3e0cfc6ecc.jpg?1562260329,https://img.scryfall.com/cards/normal/front/6/5/658e78f0-ff2f-47c1-89ec-7f3e0cfc6ecc.jpg?1562260329,https://img.scryfall.com/cards/large/front/6/5/658e78f0-ff2f-47c1-89ec-7f3e0cfc6ecc.jpg?1562260329,https://img.scryfall.com/cards/png/front/6/5/658e78f0-ff2f-47c1-89ec-7f3e0cfc6ecc.png?1562260329,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Remand,1,"{'small': 'https://img.scryfall.com/cards/small/front/d/c/dc595c63-af05-4c05-80e8-e1a90df26b0f.jpg?1562268359', 'normal': 'https://img.scryfall.com/cards/normal/front/d/c/dc595c63-af05-4c05-80e8-e1a90df26b0f.jpg?1562268359', 'large': 'https://img.scryfall.com/cards/large/front/d/c/dc595c63-af05-4c05-80e8-e1a90df26b0f.jpg?1562268359', 'png': 'https://img.scryfall.com/cards/png/front/d/c/dc595c63-af05-4c05-80e8-e1a90df26b0f.png?1562268359', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/d/c/dc595c63-af05-4c05-80e8-e1a90df26b0f.jpg?1562268359', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/d/c/dc595c63-af05-4c05-80e8-e1a90df26b0f.jpg?1562268359'}",{1}{U},2,Instant,,,['U'],['U'],"{'small': 'https://img.scryfall.com/cards/small/front/9/4/941e63ae-7d3d-4139-8394-c1e345938e5f.jpg?1562112577', 'normal': 'https://img.scryfall.com/cards/normal/front/9/4/941e63ae-7d3d-4139-8394-c1e345938e5f.jpg?1562112577', 'large': 'https://img.scryfall.com/cards/large/front/9/4/941e63ae-7d3d-4139-8394-c1e345938e5f.jpg?1562112577', 'png': 'https://img.scryfall.com/cards/png/front/9/4/941e63ae-7d3d-4139-8394-c1e345938e5f.png?1562112577', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/9/4/941e63ae-7d3d-4139-8394-c1e345938e5f.jpg?1562112577', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/9/4/941e63ae-7d3d-4139-8394-c1e345938e5f.jpg?1562112577'}",https://img.scryfall.com/cards/small/front/d/c/dc595c63-af05-4c05-80e8-e1a90df26b0f.jpg?1562268359,https://img.scryfall.com/cards/normal/front/d/c/dc595c63-af05-4c05-80e8-e1a90df26b0f.jpg?1562268359,https://img.scryfall.com/cards/large/front/d/c/dc595c63-af05-4c05-80e8-e1a90df26b0f.jpg?1562268359,https://img.scryfall.com/cards/png/front/d/c/dc595c63-af05-4c05-80e8-e1a90df26b0f.png?1562268359,https://img.scryfall.com/cards/small/front/9/4/941e63ae-7d3d-4139-8394-c1e345938e5f.jpg?1562112577,https://img.scryfall.com/cards/normal/front/9/4/941e63ae-7d3d-4139-8394-c1e345938e5f.jpg?1562112577,https://img.scryfall.com/cards/large/front/9/4/941e63ae-7d3d-4139-8394-c1e345938e5f.jpg?1562112577,https://img.scryfall.com/cards/png/front/9/4/941e63ae-7d3d-4139-8394-c1e345938e5f.png?1562112577,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ghostly Flicker,1,"{'small': 'https://img.scryfall.com/cards/small/front/f/c/fccd7eda-5c10-4aa7-a70c-b52f685972e4.jpg?1561771019', 'normal': 'https://img.scryfall.com/cards/normal/front/f/c/fccd7eda-5c10-4aa7-a70c-b52f685972e4.jpg?1561771019', 'large': 'https://img.scryfall.com/cards/large/front/f/c/fccd7eda-5c10-4aa7-a70c-b52f685972e4.jpg?1561771019', 'png': 'https://img.scryfall.com/cards/png/front/f/c/fccd7eda-5c10-4aa7-a70c-b52f685972e4.png?1561771019', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/f/c/fccd7eda-5c10-4aa7-a70c-b52f685972e4.jpg?1561771019', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/f/c/fccd7eda-5c10-4aa7-a70c-b52f685972e4.jpg?1561771019'}",{2}{U},3,Instant,,,['U'],['U'],"{'small': 'https://img.scryfall.com/cards/small/front/4/8/48b7ae59-0b6d-4bd6-a4c5-a090a0465f9b.jpg?1561865647', 'normal': 'https://img.scryfall.com/cards/normal/front/4/8/48b7ae59-0b6d-4bd6-a4c5-a090a0465f9b.jpg?1561865647', 'large': 'https://img.scryfall.com/cards/large/front/4/8/48b7ae59-0b6d-4bd6-a4c5-a090a0465f9b.jpg?1561865647', 'png': 'https://img.scryfall.com/cards/png/front/4/8/48b7ae59-0b6d-4bd6-a4c5-a090a0465f9b.png?1561865647', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/4/8/48b7ae59-0b6d-4bd6-a4c5-a090a0465f9b.jpg?1561865647', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/4/8/48b7ae59-0b6d-4bd6-a4c5-a090a0465f9b.jpg?1561865647'}",https://img.scryfall.com/cards/small/front/f/c/fccd7eda-5c10-4aa7-a70c-b52f685972e4.jpg?1561771019,https://img.scryfall.com/cards/normal/front/f/c/fccd7eda-5c10-4aa7-a70c-b52f685972e4.jpg?1561771019,https://img.scryfall.com/cards/large/front/f/c/fccd7eda-5c10-4aa7-a70c-b52f685972e4.jpg?1561771019,https://img.scryfall.com/cards/png/front/f/c/fccd7eda-5c10-4aa7-a70c-b52f685972e4.png?1561771019,https://img.scryfall.com/cards/small/front/4/8/48b7ae59-0b6d-4bd6-a4c5-a090a0465f9b.jpg?1561865647,https://img.scryfall.com/cards/normal/front/4/8/48b7ae59-0b6d-4bd6-a4c5-a090a0465f9b.jpg?1561865647,https://img.scryfall.com/cards/large/front/4/8/48b7ae59-0b6d-4bd6-a4c5-a090a0465f9b.jpg?1561865647,https://img.scryfall.com/cards/png/front/4/8/48b7ae59-0b6d-4bd6-a4c5-a090a0465f9b.png?1561865647,0,1,0,0,0,0,0,0,0,0,0,0,0,0
